PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1597,0,3,Passenger 1597,male,,3,0,TKT11597,102.26,,Q
1598,1,2,Passenger 1598,male,77,0,1,TKT11598,9.69,,S
1599,1,1,Passenger 1599,female,1,2,0,TKT11599,26.11,,S
1600,1,3,Passenger 1600,female,,0,1,TKT11600,52.19,,S
1601,0,3,Passenger 1601,male,,0,3,TKT11601,73.69,,Q
1602,0,1,Passenger 1602,female,,0,3,TKT11602,12.04,,C
1603,1,1,Passenger 1603,male,,4,3,TKT11603,87.74,,Q
1604,0,3,Passenger 1604,female,26,0,2,TKT11604,85.7,,Q
1605,0,3,Passenger 1605,female,,1,2,TKT11605,87.29,C149,C
1606,1,3,Passenger 1606,male,,0,2,TKT11606,181.56,,
1607,1,1,Passenger 1607,male,1,3,1,TKT11607,6.26,,C
1608,1,2,Passenger 1608,female,8,0,1,TKT11608,,, s 
1609,1,1,Passenger 1609,male,61,3,3,TKT11609,177.77,C30,S
1610,0,1,Passenger 1610,male,,0,3,TKT11610,132.23,,S
1611,0,2,Passenger 1611,female,,3,3,TKT11611,136.65,,
1612,1,2,Passenger 1612,female,61,3,3,TKT11612,78.36,,
1613,0,1,Passenger 1613,female,35,1,3,TKT11613,8.41,,
1614,0,2,Passenger 1614,male,12,2,2,TKT11614,153.25,,S
1615,0,3,Passenger 1615, Male ,76,0,0,TKT11615,21.11,C39,
1616,1,3,Passenger 1616,female,45,4,1,TKT11616,135.54,,C
1617,0,2,Passenger 1617,female,,1,3,TKT11617,116.24,,Q
1618,0,3,Passenger 1618,female,27,3,2,TKT11618,188.77,,Q
1619,0,2,Passenger 1619,male,76,0,0,TKT11619,197.76,C37,S
1620,1,2,Passenger 1620,male,49,1,3,TKT11620,67.33,,C
1621,0,2,Passenger 1621,male,26,0,0,TKT11621,67.45,,S
1622,0,2,Passenger 1622,male,31,1,1,TKT11622,112.84,C17,Q
1623,1,3,Passenger 1623,male,80,3,3,TKT11623,126.22,,
1624,1,3,Passenger 1624,male,66,2,2,TKT11624,32.36,C66,
1625,0,1,Passenger 1625,female,29,4,1,TKT11625,198.73,C3,
1626,0,3,Passenger 1626,female,,1,3,TKT11626,195.85,,
1627,0,3,Passenger 1627,female,,3,3,TKT11627,163.4,,C
1628,0,2,Passenger 1628,female,46,1,1,TKT11628,22.12,,
1629,1,2,Passenger 1629,male,,1,0,TKT11629,130.5,,C
1630,0,2,Passenger 1630,female,,4,3,TKT11630,126.38,,C
1631,1,1,Passenger 1631,female,,0,3,TKT11631,10.72,,C
1632,1,1,Passenger 1632, Male ,,2,3,TKT11632,73.43,C93,S
1633,1,2,Passenger 1633,female,77,0,1,TKT11633,106.96,C51,S
1634,0,2,Passenger 1634,female,2,1,0,TKT11634,130.53,,Q
1635,0,2,Passenger 1635, Male ,,0,0,TKT11635,122.92,,C
1636,1,3,Passenger 1636,female,,2,1,TKT11636,131.99,C74,S
1637,1,2,Passenger 1637,female,,2,0,TKT11637,64.49,,
1638,1,2,Passenger 1638,female,48,4,3,TKT11638,54.61,C51,Q
1639,0,2,Passenger 1639,female,,1,3,TKT11639,132.71,C133,Q
1640,1,1,Passenger 1640,male,,3,1,TKT11640,76.16,,Q
1641,0,3,Passenger 1641,female,,2,0,TKT11641,173.97,C45,Q
1642,0,3,Passenger 1642,male,,3,3,TKT11642,43.43,C37,Q
1643,1,1,Passenger 1643,female,1,4,2,TKT11643,114.63,,C
1644,0,2,Passenger 1644,male,44,2,1,TKT11644,133.3,,
1645,1,1,Passenger 1645,male,30,0,0,TKT11645,151.37,,S
1646,1,3,Passenger 1646,female,,1,2,TKT11646,164.34,,Q
1647,1,3,Passenger 1647,female,,0,0,TKT11647,62.05,,S
1648,1,3,Passenger 1648,male,,3,1,TKT11648,152.38,,S
1649,0,3,Passenger 1649,female,50,3,2,TKT11649,199.55,C43,
1650,1,2,Passenger 1650,male,,0,0,TKT11650,107.52,,
1651,1,1,Passenger 1651,female,,2,0,TKT11651,190.21,C139,C
1652,0,1,Passenger 1652,female,,1,0,TKT11652,49.37,,S
1653,0,3,Passenger 1653,male,48,1,0,TKT11653,83.14,,Q
1654,0,3,Passenger 1654,female,78,2,1,TKT11654,26.49,,C
1655,0,3,Passenger 1655,male,48,4,3,TKT11655,183.49,,S
1656,1,1,Passenger 1656,female,,1,1,TKT11656,122.97,C37,S
1657,0,2,Passenger 1657,male,80,2,3,TKT11657,35.56,,
1658,1,2,Passenger 1658, Male ,-4,2,1,TKT11658,100.03,,S
1659,0,1,Passenger 1659,female,67,2,0,TKT11659,114.29,,
1660,0,2,Passenger 1660,female,,3,2,TKT11660,6.66,,C
1661,0,2,Passenger 1661,male,6,0,0,TKT11661,178.29,,C
1662,0,2,Passenger 1662,male,40,1,0,TKT11662,34.03,C20,
1663,0,3,Passenger 1663,female,,1,3,TKT11663,169.01,,Q
1664,0,1,Passenger 1664,female,6,0,3,TKT11664,73.95,,Q
1665,0,3,Passenger 1665,female,,0,0,TKT11665,25.32,,S
1666,1,2,Passenger 1666,female,,3,0,TKT11666,86.96,,
1667,0,3,Passenger 1667,female,,3,0,TKT11667,151.27,,
1668,0,1,Passenger 1668,female,,2,0,TKT11668,75.87,,Q
1669,0,1,Passenger 1669,female,,0,0,TKT11669,39.3,,S
1670,1,3,Passenger 1670,female,48,1,3,TKT11670,62.63,,Q
1671,0,1,Passenger 1671,male,,2,1,TKT11671,185.76,,C
1672,0,3,Passenger 1672,male,45,3,0,TKT11672,150.63,,Q
1673,0,3,Passenger 1673,male,19,2,3,TKT11673,20.98,,S
1674,1,3,Passenger 1674,female,52,4,3,TKT11674,170.36,,
1675,1,2,Passenger 1675,female,-1,2,0,TKT11675,100.61,,S
1676,1,2,Passenger 1676,male,64,0,3,TKT11676,128.21,,
1677,1,1,Passenger 1677,female,,4,0,TKT11677,25.15,C55,S
1678,0,2,Passenger 1678,male,7,3,3,TKT11678,153.9,C44,S
1679,1,3,Passenger 1679,female,54,2,0,TKT11679,161.45,,S
1680,0,2,Passenger 1680,female,,1,0,TKT11680,105.6,C56,C
1681,0,2,Passenger 1681,male,44,2,3,TKT11681,90.4,C28,C
1682,1,2,Passenger 1682,male,,1,2,TKT11682,50.49,,
1683,0,3,Passenger 1683,female,,2,2,TKT11683,106.66,,
1684,0,2,Passenger 1684,male,72,3,3,TKT11684,142.01,,C
1685,0,2,Passenger 1685,male,,2,0,TKT11685,10.61,,C
1686,0,1,Passenger 1686,female,35,1,1,TKT11686,139.23,,Q
1687,1,1,Passenger 1687,male,,1,2,TKT11687,57.35,C95,S
1688,0,2,Passenger 1688,female,12,2,0,TKT11688,135.32,,S
1689,1,2,Passenger 1689,male,80,2,2,TKT11689,179.96,,S
1690,1,2,Passenger 1690,female,10,1,1,TKT11690,10.3,C62,
1691,0,1,Passenger 1691,female,55,0,2,TKT11691,156.2,, s 
1692,0,2,Passenger 1692,male,,3,3,TKT11692,29.73,,C
1693,1,2,Passenger 1693,male,67,4,3,TKT11693,190.69,,S
1694,0,2,Passenger 1694,male,37,4,2,TKT11694,60.43,,C
1695,1,3,Passenger 1695,female,45,3,0,TKT11695,194.95,,
1696,0,3,Passenger 1696,male,,0,0,TKT11696,68.99,C88,Q
1697,1,3,Passenger 1697,female,,4,3,TKT11697,149.22,,Q
1698,1,3,Passenger 1698,female,,0,0,TKT11698,118.93,C135,Q
1699,1,2,Passenger 1699,female,58,2,0,TKT11699,70.66,,
1700,0,1,Passenger 1700,female,,1,2,TKT11700,114.78,,
1701,1,2,Passenger 1701,male,,3,2,TKT11701,400.54,,Q
1702,0,2,Passenger 1702,male,61,1,2,TKT11702,180.4,C62,Q
1703,0,3,Passenger 1703,female,,1,2,TKT11703,175.54,C105,S
1704,0,1,Passenger 1704, Male ,29,4,3,TKT11704,145.42,,C
1705,1,2,Passenger 1705,female,48,4,3,TKT11705,181.78,,C
1706,1,1,Passenger 1706,female,,3,3,TKT11706,47.05,C60,S
1707,1,3,Passenger 1707,male,,3,1,TKT11707,90.75,C78,Q
1708,1,2,Passenger 1708,female,,0,3,TKT11708,178.59,,
1709,1,1,Passenger 1709,female,37,1,3,TKT11709,188.49,C8,C
1710,1,2,Passenger 1710,female,37,2,0,TKT11710,56.7,,C
1711,0,3,Passenger 1711,male,27,4,2,TKT11711,16.58,C96,
1712,1,3,Passenger 1712,female,,2,1,TKT11712,71.96,,C
1713,1,1,Passenger 1713,male,5,0,0,TKT11713,173.03,C150,Q
1714,0,3,Passenger 1714,male,,2,1,TKT11714,167.54,,Q
1715,1,3,Passenger 1715,female,,0,2,TKT11715,87.88,C106,
1716,0,2,Passenger 1716,female,71,2,2,TKT11716,,,S
1717,0,2,Passenger 1717,female,30,2,0,TKT11717,147.35,C62,
1718,1,2,Passenger 1718,male,46,2,3,TKT11718,47.17,C55,S
1719,0,1,Passenger 1719,male,,2,2,TKT11719,93.77,,C
1720,1,2,Passenger 1720,female,,3,3,TKT11720,198.46,,C
1721,1,2,Passenger 1721,female,2,4,0,TKT11721,74.29,C135,Q
1722,0,3,Passenger 1722,female,,0,1,TKT11722,72.03,,
1723,0,1,Passenger 1723,male,,0,1,TKT11723,94.84,C147,S
1724,1,2,Passenger 1724,male,8,2,1,TKT11724,192.3,C45,Q
1725,0,3,Passenger 1725,male,,1,0,TKT11725,150.19,,C
1726,1,2,Passenger 1726,male,52,0,0,TKT11726,43.35,,S
1727,0,3,Passenger 1727,female,69,2,2,TKT11727,135.99,,
1728,0,3,Passenger 1728,male,,1,3,TKT11728,197.65,C69,Q
1729,1,3,Passenger 1729,female,80,4,0,TKT11729,,C135,C
1730,0,1,Passenger 1730,male,,3,2,TKT11730,109.43,,
1731,1,3,Passenger 1731,male,19,0,0,TKT11731,108.17,,Q
1732,0,1,Passenger 1732,female,59,2,2,TKT11732,142.17,C66,C
1733,0,2,Passenger 1733,male,45,1,3,TKT11733,,,Q
1734,1,2,Passenger 1734,female,,3,3,TKT11734,7.49,,Q
1735,1,1,Passenger 1735,male,,0,3,TKT11735,89.95,C111,C
1736,1,3,Passenger 1736,male,,0,1,TKT11736,146.96,C107,C
1737,1,1,Passenger 1737,female,12,3,2,TKT11737,160.88,,S
1738,1,3,Passenger 1738,female,3,1,1,TKT11738,69.21,,Q
1739,1,1,Passenger 1739,male,59,4,2,TKT11739,191.62,C105,
1740,0,3,Passenger 1740,female,29,4,3,TKT11740,133.21,,
1741,0,1,Passenger 1741,male,20,4,0,TKT11741,76.67,,C
1742,1,2,Passenger 1742,female,,3,0,TKT11742,88.28,,Q
1743,0,1,Passenger 1743,male,,2,1,TKT11743,167.04,,Q
1744,1,1,Passenger 1744,male,,2,3,TKT11744,58.53,C41,
1745,1,3,Passenger 1745,female,,2,2,TKT11745,87.76,,
1746,0,3,Passenger 1746,male,,2,1,TKT11746,51.33,,C
1747,1,1,Passenger 1747,male,,4,2,TKT11747,132.18,C56,Q
1748,1,2,Passenger 1748,male,53,0,0,TKT11748,115.71,C51,Q
1749,1,2,Passenger 1749,female,,0,2,TKT11749,150.81,,S
1750,1,3,Passenger 1750,male,,3,1,TKT11750,99.49,,C
1751,1,2,Passenger 1751,female,80,1,2,TKT11751,25.88,,S
1752,1,2,Passenger 1752,female,28,4,1,TKT11752,172.87,,C
1753,1,1,Passenger 1753,female,,4,0,TKT11753,130.06,C22,S
1754,1,2,Passenger 1754,male,48,2,1,TKT11754,34.87,,
1755,1,2,Passenger 1755,female,,2,3,TKT11755,134.28,,S
1756,1,1,Passenger 1756,female,,4,3,TKT11756,131.49,,
1757,0,2,Passenger 1757,female,,1,2,TKT11757,154.7,,Q
1758,1,2,Passenger 1758,female,7,1,2,TKT11758,29,,S
1759,1,3,Passenger 1759,female,62,3,2,TKT11759,38.73,,
1760,0,1,Passenger 1760,male,,4,2,TKT11760,46.73,,S
1761,1,2,Passenger 1761,male,,3,3,TKT11761,150.63,C136,Q
1762,1,2,Passenger 1762,male,22,2,0,TKT11762,46.61,,
1763,0,2,Passenger 1763,male,,4,2,TKT11763,145.47,,S
1764,0,3,Passenger 1764,female,,0,0,TKT11764,12.23,,S
1765,1,3,Passenger 1765,male,,3,3,TKT11765,94.7,,Q
1766,0,3,Passenger 1766,female,20,3,3,TKT11766,151.11,,C
1767,0,1,Passenger 1767,male,,2,0,TKT11767,13.87,,Q
1768,1,1,Passenger 1768,female,,2,1,TKT11768,41.96,C58,Q
1769,0,1,Passenger 1769,male,57,0,3,TKT11769,190.39,,Q
1770,1,1,Passenger 1770,female,,1,3,TKT11770,165.75,C18,C
1771,0,1,Passenger 1771,male,55,0,2,TKT11771,22.25,,C
1772,1,2,Passenger 1772,female,63,3,2,TKT11772,169.37,,Q
1773,0,3,Passenger 1773,female,,0,1,TKT11773,60.85,,S
1774,1,3,Passenger 1774,female,70,0,2,TKT11774,139.55,C67,
1775,0,1,Passenger 1775, Male ,34,1,3,TKT11775,43.67,, s 
1776,0,2,Passenger 1776,female,,3,0,TKT11776,96.4,,
1777,0,3,Passenger 1777,female,,1,0,TKT11777,132.57,,
1778,0,2,Passenger 1778,female,50,2,3,TKT11778,13.72,,Q
1779,1,3,Passenger 1779,male,42,4,3,TKT11779,123.8,,C
1780,0,3,Passenger 1780,female,,4,0,TKT11780,138.12,C37, s 
1781,0,3,Passenger 1781,female,,1,2,TKT11781,184.84,,S
1782,0,1,Passenger 1782,male,,1,2,TKT11782,76.53,C77,C
1783,1,1,Passenger 1783,female,,2,2,TKT11783,92.48,,C
1784,0,1,Passenger 1784,male,21,1,0,TKT11784,64.33,, s 
1785,0,2,Passenger 1785,male,,1,0,TKT11785,24.49,,S
1786,1,3,Passenger 1786,male,49,4,2,TKT11786,69.34,,Q
1787,0,1,Passenger 1787,female,,2,1,TKT11787,95.63,C117,C
1788,1,3,Passenger 1788,female,31,2,3,TKT11788,49.39,, s 
1789,1,3,Passenger 1789,male,69,0,0,TKT11789,119.4,,Q
1790,1,2,Passenger 1790,female,,0,0,TKT11790,164.44,,
1791,1,1,Passenger 1791,male,,3,1,TKT11791,71.58,,S
1792,1,1,Passenger 1792,female,,3,1,TKT11792,108.04,C105,S
1793,1,2,Passenger 1793,female,,3,2,TKT11793,11.59,C53,
1794,0,2,Passenger 1794,male,,2,0,TKT11794,18.6,,C
1795,0,1,Passenger 1795,male,,1,1,TKT11795,44.33,,
1796,0,2,Passenger 1796,female,,1,1,TKT11796,143.01,,
1797,0,1,Passenger 1797,female,,2,2,TKT11797,52.28,C87,Q
1798,0,2,Passenger 1798,male,14,2,2,TKT11798,192.56,C136,S
1799,1,3,Passenger 1799,female,39,4,3,TKT11799,76.21,,C
1800,1,1,Passenger 1800,male,22,4,2,TKT11800,53.58,C54,C
1801,0,3,Passenger 1801,male,62,2,1,TKT11801,184.34,,
1802,0,1,Passenger 1802,male,,1,0,TKT11802,65.39,,S
1803,0,3,Passenger 1803,male,44,0,3,TKT11803,34.26,,Q
1804,1,2,Passenger 1804,male,18,3,2,TKT11804,15.83,,S
1805,0,3,Passenger 1805,female,,0,3,TKT11805,58.78,C75,C
1806,0,2,Passenger 1806,male,64,3,0,TKT11806,180.91,C86,
1807,1,3,Passenger 1807,male,63,4,3,TKT11807,,,S
1808,0,3,Passenger 1808,male,62,0,0,TKT11808,10.4,,Q
1809,0,2,Passenger 1809,female,,4,1,TKT11809,169.15,,Q
1810,0,2,Passenger 1810,female,,3,2,TKT11810,21.24,,Q
1811,0,3,Passenger 1811,male,,0,1,TKT11811,35.9,,
1812,1,2,Passenger 1812,male,,2,1,TKT11812,98.6,,Q
1813,1,3,Passenger 1813,female,,1,0,TKT11813,75.57,,S
1814,1,1,Passenger 1814,male,,0,2,TKT11814,,,Q
1815,0,1,Passenger 1815,female,,2,1,TKT11815,79.48,,C
1816,0,2,Passenger 1816,male,35,0,0,TKT11816,182.91,,C
1817,0,3,Passenger 1817,male,,4,2,TKT11817,116.46,,C
1818,0,3,Passenger 1818,female,,4,3,TKT11818,161.22,C124,
1819,0,3,Passenger 1819,female,77,3,1,TKT11819,158.98,,C
1820,0,3,Passenger 1820,female,,2,1,TKT11820,63.62,,Q
1821,1,3,Passenger 1821,male,37,0,3,TKT11821,130.05,,Q
1822,0,3,Passenger 1822,male,,2,1,TKT11822,119.56,,C
1823,1,1,Passenger 1823,female,66,2,1,TKT11823,178.93,C54,S
1824,1,1,Passenger 1824,female,23,1,3,TKT11824,62.16,,Q
1825,0,2,Passenger 1825,male,17,2,2,TKT11825,165.19,C14,Q
1826,0,1,Passenger 1826,male,,2,2,TKT11826,189.53,,C
1827,1,1,Passenger 1827,female,67,1,2,TKT11827,119.34,,S
1828,1,2,Passenger 1828,male,,1,1,TKT11828,74.8,,S
1829,1,3,Passenger 1829,female,18,1,2,TKT11829,135.91,C1,
1830,1,3,Passenger 1830,female,20,3,3,TKT11830,66.31,,C
1831,0,1,Passenger 1831,male,65,2,3,TKT11831,150.31,C56,C
1832,1,3,Passenger 1832,male,13,3,1,TKT11832,12.46,,
1833,1,3,Passenger 1833,male,,4,3,TKT11833,186.54,,C
1834,0,3,Passenger 1834,male,62,2,3,TKT11834,144.33,,C
1835,1,3,Passenger 1835,female,29,4,2,TKT11835,192.09,,Q
1836,0,2,Passenger 1836,female,,4,3,TKT11836,80.57,,Q
1837,1,2,Passenger 1837,male,,2,1,TKT11837,89.07,,S
1838,1,2,Passenger 1838, Male ,19,1,1,TKT11838,145.35,C124,C
1839,1,1,Passenger 1839,female,,2,3,TKT11839,26.11,,S
1840,0,2,Passenger 1840,female,,4,0,TKT11840,70.72,C10,C
1841,1,1,Passenger 1841,male,,1,2,TKT11841,31.35,,S
1842,0,1,Passenger 1842,female,41,2,0,TKT11842,124.94,,
1843,1,1,Passenger 1843,male,,2,1,TKT11843,140.17,,
1844,1,2,Passenger 1844,female,17,3,0,TKT11844,179.84,,Q
1845,0,2,Passenger 1845,male,14,3,3,TKT11845,155.58,C30,C
1846,1,1,Passenger 1846,female,,0,2,TKT11846,99.75,,Q
1847,1,3,Passenger 1847,male,,2,3,TKT11847,348.02,,
1848,0,3,Passenger 1848,male,29,3,3,TKT11848,168.33,C68,S
1849,0,3,Passenger 1849,male,,0,1,TKT11849,21.63,C97,C
1850,0,2,Passenger 1850,male,71,2,0,TKT11850,61.45,,S
1851,0,3,Passenger 1851,male,,1,2,TKT11851,6.89,,S
1852,0,2,Passenger 1852,female,54,0,2,TKT11852,116.64,,C
1853,0,2,Passenger 1853,female,,3,2,TKT11853,57.99,,Q
1854,1,1,Passenger 1854,male,,1,0,TKT11854,55.36,,Q
1855,0,1,Passenger 1855,female,39,3,2,TKT11855,5.84,,S
1856,1,3,Passenger 1856,female,12,2,3,TKT11856,20.84,,C
1857,1,2,Passenger 1857,female,,4,3,TKT11857,90.96,,Q
1858,0,2,Passenger 1858,female,,0,0,TKT11858,162.58,C57,
1859,0,2,Passenger 1859,male,26,4,3,TKT11859,91.61,C72,S
1860,1,2,Passenger 1860,male,,1,1,TKT11860,70.17,,
1861,0,1,Passenger 1861,male,21,2,1,TKT11861,115.67,C15,Q
1862,1,3,Passenger 1862,male,,4,3,TKT11862,196.09,,S
1863,1,3,Passenger 1863,male,,1,2,TKT11863,140.42,,Q
1864,1,3,Passenger 1864,male,-3,1,2,TKT11864,112.91,C124,
1865,1,2,Passenger 1865,male,72,0,0,TKT11865,98.15,,
1866,1,1,Passenger 1866,male,,2,2,TKT11866,81.66,,C
1867,1,3,Passenger 1867,male,61,2,2,TKT11867,146.24,C15,Q
1868,0,3,Passenger 1868,male,7,0,2,TKT11868,14.34,,
1869,0,1,Passenger 1869,male,80,4,1,TKT11869,32.17,,Q
1870,0,1,Passenger 1870,male,,2,2,TKT11870,98.22,,
1871,0,1,Passenger 1871,male,,4,1,TKT11871,146.3,,C
1872,0,1,Passenger 1872,male,37,1,3,TKT11872,98.73,,
1873,1,1,Passenger 1873,male,79,1,1,TKT11873,85.7,,C
1874,1,2,Passenger 1874,male,69,1,3,TKT11874,177.67,,Q
1875,1,2,Passenger 1875,female,22,2,2,TKT11875,66.04,,
1876,0,1,Passenger 1876,male,15,3,2,TKT11876,19.51,C7,Q
1877,0,3,Passenger 1877,female,,1,3,TKT11877,120.8,C14,C
1878,1,1,Passenger 1878,male,,3,1,TKT11878,191.13,C102,S
1879,1,2,Passenger 1879,male,10,3,1,TKT11879,39.17,,
1880,0,1,Passenger 1880,male,73,3,1,TKT11880,54.7,C117,S
1881,1,1,Passenger 1881,male,,1,2,TKT11881,191.78,,C
1882,0,3,Passenger 1882,male,,2,1,TKT11882,82.59,,C
1883,0,3,Passenger 1883,female,67,2,2,TKT11883,21.23,, s 
1884,0,2,Passenger 1884,male,,3,3,TKT11884,31.86,,
1885,0,1,Passenger 1885,female,,0,0,TKT11885,69.74,,Q
1886,1,1,Passenger 1886, Male ,27,1,2,TKT11886,7.51,C136,C
1887,0,3,Passenger 1887,male,,3,1,TKT11887,43.51,,S
1888,1,3,Passenger 1888,female,,0,1,TKT11888,124.38,,Q
1889,1,1,Passenger 1889,male,50,4,2,TKT11889,90,C142,S
1890,0,3,Passenger 1890,male,,4,1,TKT11890,32.83,, s 
1891,0,1,Passenger 1891,female,,1,2,TKT11891,24.25,,C
1892,1,3,Passenger 1892,female,,2,1,TKT11892,103.13,,S
1893,0,3,Passenger 1893,female,52,0,0,TKT11893,187.99,C41,Q
1894,0,2,Passenger 1894,male,,1,0,TKT11894,142.3,, s 
1895,0,3,Passenger 1895,female,46,0,2,TKT11895,142.81,,C
1896,1,3,Passenger 1896,female,,4,3,TKT11896,121.27,,S
1897,1,2,Passenger 1897,female,76,1,3,TKT11897,8.57,,S
1898,0,2,Passenger 1898,male,,1,0,TKT11898,182.75,,
1899,0,1,Passenger 1899,female,,2,3,TKT11899,137.75,C64,
1900,1,1,Passenger 1900,male,60,1,3,TKT11900,128.51,C91,C
1901,1,1,Passenger 1901,female,,3,1,TKT11901,104.94,C146,S
1902,1,2,Passenger 1902,female,,0,0,TKT11902,157.46,,C
1903,1,2,Passenger 1903,male,,3,0,TKT11903,132.57,C64,Q
1904,0,2,Passenger 1904,female,,2,2,TKT11904,191.19,C128,Q
1905,0,2,Passenger 1905,male,,3,1,TKT11905,107.62,,S
1906,0,2,Passenger 1906,male,50,0,3,TKT11906,176.63,,C
1907,1,3,Passenger 1907,female,,1,2,TKT11907,7.66,,C
1908,1,3,Passenger 1908,female,,0,2,TKT11908,43.14,,S
1909,1,1,Passenger 1909,male,,2,2,TKT11909,19.59,,S
1910,1,2,Passenger 1910,female,,4,2,TKT11910,54.04,C29,C
1911,0,2,Passenger 1911,female,77,0,3,TKT11911,191.53,,C
1912,1,3,Passenger 1912,female,31,1,0,TKT11912,76.11,,Q
1913,0,2,Passenger 1913,female,,3,2,TKT11913,46.39,,C
1914,0,1,Passenger 1914,male,77,1,3,TKT11914,56.26,C37,
1915,1,3,Passenger 1915,male,24,3,0,TKT11915,17.1,,
1916,0,1,Passenger 1916,male,,2,2,TKT11916,137.25,,
1917,0,3,Passenger 1917,male,10,4,1,TKT11917,138.74,,C
1918,0,1,Passenger 1918,male,62,1,1,TKT11918,36.13,,Q
1919,1,1,Passenger 1919,male,,0,3,TKT11919,100.74,,S
1920,1,2,Passenger 1920,female,74,1,2,TKT11920,180.8,,
1921,1,1,Passenger 1921,female,,3,1,TKT11921,35.35,,Q
1922,1,2,Passenger 1922,female,,3,3,TKT11922,5.7,C112,S
1923,0,3,Passenger 1923,male,59,4,1,TKT11923,111.42,,S
1924,1,1,Passenger 1924,female,57,0,2,TKT11924,5.26,C139,S
1925,1,3,Passenger 1925,male,,1,3,TKT11925,64.59,,S
1926,1,1,Passenger 1926,female,-1,0,0,TKT11926,51.45,,Q
1927,1,2,Passenger 1927,male,61,2,1,TKT11927,139.97,,S
1928,1,3,Passenger 1928,female,,4,3,TKT11928,49.09,,Q
1929,0,1,Passenger 1929, Male ,9,0,0,TKT11929,11.82,C8,C
1930,0,3,Passenger 1930,male,,0,0,TKT11930,,,
1931,1,3,Passenger 1931,male,,4,3,TKT11931,136.52,C116,Q
1932,1,1,Passenger 1932,female,,2,0,TKT11932,135.45,C113,Q
1933,0,2,Passenger 1933,male,47,3,3,TKT11933,180.59,,
1934,1,1,Passenger 1934,female,49,2,0,TKT11934,168.31,,
1935,1,3,Passenger 1935,female,79,1,2,TKT11935,105.52,,
1936,0,2,Passenger 1936,male,,3,0,TKT11936,45.77,,S
1937,1,3,Passenger 1937,male,,1,0,TKT11937,85.02,C106,S
1938,0,1,Passenger 1938,male,59,1,3,TKT11938,131.91,,
1939,1,3,Passenger 1939,male,,4,1,TKT11939,111.6,C73,
1940,0,2,Passenger 1940,male,,3,2,TKT11940,352.35,C47,S
1941,0,3,Passenger 1941,male,44,3,3,TKT11941,162.69,C129,
1942,1,2,Passenger 1942,female,,0,1,TKT11942,62.17,,C
1943,1,3,Passenger 1943,female,,1,3,TKT11943,198.97,C149,C
1944,1,2,Passenger 1944,female,4,4,1,TKT11944,34.87,C90,
1945,0,1,Passenger 1945,female,,0,3,TKT11945,31.54,,S
1946,1,1,Passenger 1946,male,5,0,1,TKT11946,142.78,C46,
1947,1,1,Passenger 1947,male,,0,1,TKT11947,94.03,,S
1948,1,3,Passenger 1948,female,63,2,2,TKT11948,181.7,,Q
1949,0,2,Passenger 1949,male,67,0,1,TKT11949,37.22,,
1950,1,1,Passenger 1950,male,,4,2,TKT11950,81.07,,C
1951,0,1,Passenger 1951,male,,0,1,TKT11951,22.78,C134,
1952,1,1,Passenger 1952, Male ,,1,3,TKT11952,31.56,C63,C
1953,0,3,Passenger 1953,male,72,3,1,TKT11953,167.08,,C
1954,0,1,Passenger 1954,male,,3,3,TKT11954,52.33,C15,Q
1955,1,1,Passenger 1955,male,,1,2,TKT11955,47.57,C6,Q
1956,1,3,Passenger 1956,male,,4,3,TKT11956,71.73,C10,Q
1957,1,2,Passenger 1957,female,69,1,3,TKT11957,75.14,C88,
1958,0,1,Passenger 1958,male,,1,0,TKT11958,150.49,,Q
1959,0,1,Passenger 1959,female,4,2,2,TKT11959,133.55,,S
1960,0,1,Passenger 1960,male,42,4,0,TKT11960,16.54,,
1961,0,2,Passenger 1961,male,29,0,0,TKT11961,74.39,,C
1962,1,2,Passenger 1962,male,,4,3,TKT11962,94.38,,
1963,1,3,Passenger 1963,female,,2,0,TKT11963,73.92,,C
1964,1,1,Passenger 1964,male,,4,2,TKT11964,27.37,,C
1965,0,1,Passenger 1965,female,,2,0,TKT11965,179.37,,C
1966,0,1,Passenger 1966,male,,3,3,TKT11966,67.34,C119,C
1967,0,1,Passenger 1967,male,39,1,2,TKT11967,41.77,,C
1968,0,3,Passenger 1968,male,38,2,1,TKT11968,117.3,,S
1969,0,1,Passenger 1969,female,,2,3,TKT11969,,,S
1970,1,2,Passenger 1970,male,39,1,1,TKT11970,56.09,,
1971,0,1,Passenger 1971,male,54,1,0,TKT11971,41.2,,C
1972,0,3,Passenger 1972,male,,4,3,TKT11972,114.29,,Q
1973,0,1,Passenger 1973,female,74,3,1,TKT11973,105.06,C60,
1974,0,3,Passenger 1974,male,39,4,0,TKT11974,182.7,C123,Q
1975,0,2,Passenger 1975,female,31,4,2,TKT11975,157.44,C20,Q
1976,0,2,Passenger 1976,female,,1,1,TKT11976,93.49,,C
1977,0,2,Passenger 1977,female,64,0,1,TKT11977,23.1,,
1978,1,2,Passenger 1978,female,60,3,1,TKT11978,7.66,,C
1979,1,1,Passenger 1979,female,,0,3,TKT11979,307.93,,Q
1980,0,3,Passenger 1980,male,,1,3,TKT11980,62.16,C148,
1595,1,1,Passenger 1595,male,,0,0,TKT11595,127.88,C39,S
1760,0,1,Passenger 1760,male,,4,2,TKT11760,46.73,,S
