Date,Product,Category,Price,Quantity Sold,Total Sales
29-11-2025,T-Shirt,Fashion,759.94,2,1519.88
14-01-2025,Jeans,Fashion,1686.98,9,15182.82
18-07-2025,Speaker,Electronics,4555.51,5,22777.55
14-05-2025,Jeans,Fashion,1780.66,10,17806.6
27-05-2025,Jeans,Fashion,1949.93,8,15599.44
13-04-2025,Mouse,Electronics,649,2,1298
20-08-2025,Keyboard,Electronics,1619.6,8,12956.8
14-02-2025,Bread,Grocery,41.46,6,248.76
08-12-2025,Rice,Grocery,62.51,9,562.59
05-10-2025,T-Shirt,Fashion,862.61,3,2587.83
31-12-2025,Jeans,Fashion,1953.84,3,5861.52
05-07-2025,Headphones,Electronics,2834.54,4,11338.16
13-03-2025,Shoes,Fashion,2645.19,1,2645.19
04-07-2025,Headphones,Electronics,3043.37,8,24346.96
10-10-2025,Keyboard,Electronics,1533.58,2,3067.16
03-02-2025,T-Shirt,Fashion,783.71,8,6269.68
27-09-2025,Milk,Grocery,57.96,10,579.6
07-02-2025,Keyboard,Electronics,1641.71,2,3283.42
19-08-2025,Phone,Electronics,20720.44,6,124322.64
07-03-2025,Speaker,,4796.15,9,43165.35
24-11-2025,Bag,Accessories,1123.67,3,3371.01
10-08-2025,Headphones,Electronics,3246.43,1,3246.43
05-03-2025,Headphones,Electronics,2791.81,3,8375.43
24-03-2025,Rice,Grocery,,4,260.88
27-06-2025,Headphones,Electronics,3236.96,2,6473.92
09-05-2025,Shoes,Fashion,2567.53,9,23107.77
21-05-2025,Keyboard,Electronics,1537.51,10,15375.1
01-10-2025,Mouse,Electronics,700.36,3,2101.08
31-10-2025,Bag,Accessories,1117.01,10,11170.1
06-11-2025,Rice,Grocery,64.11,10,641.1
22-01-2025,Tablet,Electronics,26818.91,2,53637.82
24-01-2025,Watch,Accessories,3689.72,5,18448.6
30-11-2025,Shoes,Fashion,2633.48,7,18434.36
13-11-2025,Watch,Accessories,3171.2,9,28540.8
29-05-2025,Watch,Accessories,3819.66,8,30557.28
06-05-2025,Bread,Grocery,42.46,7,297.22
02-06-2025,Phone,Electronics,18291.89,1,18291.89
22-03-2025,Phone,Electronics,19662.49,8,157299.92
15-04-2025,Rice,Grocery,61.28,6,367.68
13-06-2025,Jeans,Fashion,1975.69,6,11854.14
24-07-2025,Keyboard,Electronics,1578.2,9,14203.8
15-10-2025,,Electronics,674.68,8,5397.44
04-03-2025,T-Shirt,Fashion,791.94,3,2375.82
19-02-2025,Laptop,Electronics,47902.12,7,335314.84
12-11-2025,Milk,Grocery,52.23,3,156.69
17-06-2025,Speaker,Electronics,4569.92,6,27419.52
08-04-2025,Bread,Grocery,37.27,9,335.43
28-08-2025,Phone,Electronics,21516.3,8,172130.4
12-01-2025,Mouse,Electronics,762.33,9,6860.97
23-08-2025,Shoes,Fashion,2357.57,6,14145.42
25-01-2025,Laptop,Electronics,47813.56,10,478135.6
01-12-2025,Watch,Accessories,3479.41,,31314.69
05-01-2025,Tablet,Electronics,23037.49,3,69112.47
16-05-2025,Jeans,Fashion,1751.68,7,12261.76
07-07-2025,Laptop,Electronics,49005.82,10,490058.2
15-10-2025,Shoes,Fashion,2431.26,5,
07-02-2025,Milk,Grocery,55.05,9,495.45
24-05-2025,Tablet,Electronics,27445.45,10,274454.5
02-03-2025,Keyboard,Electronics,1642.52,7,11497.64
11-07-2025,Bread,Grocery,43.89,9,395.01
07-07-2025,Bread,Grocery,37.15,10,
18-09-2025,Milk,Grocery,55,1,55
20-01-2025,Keyboard,Electronics,1564.08,8,12512.64
23-09-2025,Phone,Electronics,18595.76,9,167361.84
13-03-2025,Rice,Grocery,65.18,6,391.08
25-03-2025,Milk,Grocery,,5,302
31-10-2025,Rice,Grocery,60.09,9,540.81
30-09-2025,Phone,Electronics,20834.96,5,104174.8
01-09-2025,,Electronics,22583.18,6,135499.08
11-12-2025,Mouse,Electronics,767.19,10,7671.9
07-06-2025,Bread,Grocery,43.19,1,43.19
02-11-2025,Phone,Electronics,19062.12,10,190621.2
23-10-2025,Shoes,Fashion,2610.7,10,26107
03-09-2025,Keyboard,Electronics,1507.27,10,15072.7
14-07-2025,Keyboard,Electronics,1596.5,4,6386
17-01-2025,Bag,Accessories,1307.57,2,2615.14
08-04-2025,Laptop,Electronics,49410.39,7,345872.73
19-03-2025,Milk,Grocery,57.1,7,399.7
14-09-2025,Bread,Grocery,40.89,8,327.12
01-02-2025,Jeans,Fashion,1669.71,,6678.84
15-10-2025,Rice,Grocery,,8,527.84
27-09-2025,Milk,Grocery,52.95,3,158.85
24-08-2025,Speaker,Electronics,4529.81,9,40768.29
01-07-2025,,Accessories,3690.39,5,18451.95
09-11-2025,Phone,Electronics,18769.06,4,75076.24
23-05-2025,Headphones,Electronics,2879.1,5,14395.5
28-05-2025,Jeans,Fashion,1694.62,8,13556.96
12-06-2025,Phone,Electronics,19395.21,5,96976.05
28-05-2025,Mouse,Electronics,710.29,9,6392.61
14-07-2025,Speaker,Electronics,4932.14,6,29592.84
16-03-2025,T-Shirt,Fashion,726.73,2,1453.46
27-06-2025,Speaker,Electronics,4448.14,5,22240.7
03-09-2025,Shoes,Fashion,2351.03,9,21159.27
19-05-2025,Speaker,Electronics,4555.82,5,22779.1
12-03-2025,Mouse,Electronics,716.19,10,7161.9
03-05-2025,Shoes,Fashion,2275.38,9,20478.42
26-04-2025,Watch,Accessories,3312.99,2,6625.98
31-07-2025,Rice,Grocery,62.61,2,125.22
15-12-2025,Bread,Grocery,37.1,9,333.9
22-03-2025,Milk,Grocery,56.68,8,453.44
02-09-2025,Watch,Accessories,3289.62,5,16448.1
14-06-2025,T-Shirt,Fashion,823.34,2,1646.68
30-11-2025,Bag,Accessories,1135.73,1,1135.73
31-03-2025,Milk,Grocery,59.2,3,177.6
19-01-2025,Tablet,Electronics,24484.97,8,195879.76
06-04-2025,Speaker,Electronics,4724.1,5,23620.5
20-01-2025,Laptop,Electronics,47983.92,10,479839.2
24-02-2025,Speaker,Electronics,4934.69,5,24673.45
21-08-2025,Watch,Accessories,3530.31,8,28242.48
10-03-2025,Tablet,Electronics,25021.06,5,125105.3
09-04-2025,Bread,Grocery,36.9,3,110.7
23-08-2025,Watch,Accessories,3330.09,3,9990.27
08-01-2025,Jeans,Fashion,1741.36,5,8706.8
18-10-2025,Watch,Accessories,3680.1,3,11040.3
09-11-2025,Tablet,Electronics,25693.63,7,179855.41
07-08-2025,Headphones,Electronics,2896.76,7,20277.32
09-12-2025,Mouse,Electronics,655.87,,1967.61
02-09-2025,Rice,Grocery,65.23,1,65.23
14-05-2025,Milk,Grocery,52.09,5,260.45
18-06-2025,T-Shirt,Fashion,813.19,10,8131.9
06-01-2025,T-Shirt,Fashion,824.59,4,3298.36
01-02-2025,Watch,Accessories,3232.76,5,16163.8
23-03-2025,Milk,Grocery,57.05,5,285.25
20-12-2025,Mouse,Electronics,719.42,5,3597.1
08-07-2025,Bag,Accessories,1133,3,3399
02-09-2025,Keyboard,Electronics,1486.49,10,14864.9
11-07-2025,Milk,Grocery,57.22,8,457.76
03-10-2025,Bread,Grocery,41.31,4,165.24
07-05-2025,Watch,Accessories,3678.32,2,7356.64
27-09-2025,Phone,Electronics,20112.69,6,120676.14
09-02-2025,Speaker,Electronics,4557.75,1,4557.75
08-10-2025,Speaker,Electronics,4504.94,10,45049.4
02-10-2025,Keyboard,Electronics,1399.36,9,12594.24
15-08-2025,Mouse,Electronics,725.24,10,7252.4
08-09-2025,Mouse,Electronics,755.84,8,6046.72
29-01-2025,Phone,Electronics,18527.78,7,129694.46
22-08-2025,Bag,Accessories,1093.86,8,8750.88
11-12-2025,Bread,Grocery,38.47,1,38.47
22-07-2025,T-Shirt,Fashion,850.63,4,3402.52
24-10-2025,Mouse,Electronics,636.34,6,3818.04
25-12-2025,Mouse,Electronics,705.76,1,705.76
05-02-2025,Speaker,Electronics,4474.86,5,22374.3
29-07-2025,Keyboard,Electronics,1580.69,7,11064.83
11-07-2025,Speaker,Electronics,4394.23,7,30759.61
,Mouse,Electronics,,9,6530.22
10-03-2025,Watch,Accessories,3752.2,2,7504.4
02-04-2025,Headphones,Electronics,2935.84,3,8807.52
25-04-2025,Tablet,Electronics,22517.37,1,22517.37
02-06-2025,Phone,Electronics,20694,9,186246
06-08-2025,Headphones,Electronics,2927.57,4,11710.28
07-05-2025,Phone,Electronics,19384.64,5,96923.2
07-04-2025,Speaker,Electronics,4837.69,2,9675.38
17-01-2025,,Grocery,41.28,10,412.8
09-01-2025,Shoes,Fashion,2353.04,2,4706.08
01-11-2025,Laptop,Electronics,49464.41,1,49464.41
06-05-2025,Jeans,Fashion,1635.93,8,
30-04-2025,Headphones,Electronics,2830.36,1,2830.36
13-03-2025,Headphones,Electronics,3296.09,4,13184.36
22-10-2025,Rice,Grocery,60.93,6,365.58
02-05-2025,T-Shirt,Fashion,860.2,9,7741.8
24-04-2025,Milk,Grocery,52.81,1,52.81
13-10-2025,Bag,Accessories,1291.13,3,3873.39
17-11-2025,Watch,Accessories,3449.04,8,27592.32
25-01-2025,Rice,Grocery,65.3,7,457.1
26-09-2025,Rice,Grocery,62.36,7,436.52
18-03-2025,T-Shirt,Fashion,780.23,9,7022.07
31-08-2025,Shoes,Fashion,2674.67,5,13373.35
29-12-2025,Keyboard,Electronics,1591.73,1,1591.73
15-10-2025,Milk,Grocery,60.15,9,541.35
29-09-2025,Keyboard,Electronics,1466.53,5,7332.65
15-04-2025,Rice,Grocery,61.76,8,
09-07-2025,Mouse,Electronics,704.99,4,2819.96
27-01-2025,T-Shirt,Fashion,780.35,10,7803.5
05-11-2025,Laptop,Electronics,53736.2,4,214944.8
28-10-2025,Jeans,Fashion,1861.72,4,7446.88
03-09-2025,Shoes,Fashion,2684.74,6,16108.44
05-06-2025,Speaker,Electronics,4063.8,4,16255.2
02-03-2025,Jeans,Fashion,1979.85,8,15838.8
05-05-2025,Jeans,Fashion,1837.58,4,7350.32
23-07-2025,Speaker,Electronics,4265.4,6,25592.4
25-05-2025,Milk,Grocery,54.63,6,327.78
07-06-2025,T-Shirt,Fashion,777.54,8,6220.32
27-08-2025,Mouse,Electronics,742.39,8,5939.12
13-06-2025,Speaker,Electronics,4232.81,6,25396.86
31-07-2025,Laptop,Electronics,50625.25,4,202501
16-03-2025,Laptop,Electronics,47607.74,10,476077.4
24-10-2025,Jeans,Fashion,1770.33,3,5310.99
11-04-2025,Rice,Grocery,56.76,10,567.6
06-05-2025,Phone,Electronics,20202.57,6,121215.42
12-05-2025,Bread,Grocery,42.57,8,340.56
24-08-2025,Keyboard,Electronics,1569.83,6,9418.98
28-03-2025,Keyboard,Electronics,1566.09,8,12528.72
05-04-2025,Speaker,Electronics,4850.43,1,4850.43
26-09-2025,Laptop,Electronics,53390.68,2,106781.36
09-12-2025,Laptop,Electronics,52643.39,7,368503.73
12-03-2025,Tablet,Electronics,25653.51,2,51307.02
29-12-2025,Keyboard,Electronics,1352.74,9,12174.66
22-08-2025,Rice,Grocery,54.73,10,547.3
05-09-2025,Watch,Accessories,3491.5,1,3491.5
30-09-2025,Headphones,Electronics,2946.8,1,2946.8
29-09-2025,Jeans,Fashion,,5,8594.55
09-01-2025,Headphones,Electronics,3187.89,7,22315.23
02-04-2025,Mouse,Electronics,758.53,9,6826.77
18-03-2025,Shoes,Fashion,2345.97,9,21113.73
10-05-2025,Tablet,Electronics,24272.21,7,169905.47
10-02-2025,Rice,Grocery,65.51,8,524.08
17-10-2025,Shoes,Fashion,2745.12,4,10980.48
03-06-2025,Watch,Accessories,3729.64,2,7459.28
01-12-2025,Tablet,Electronics,25749.47,1,25749.47
17-02-2025,Milk,Grocery,53.67,9,483.03
01-09-2025,Laptop,Electronics,51367.48,3,154102.44
,Phone,Electronics,21381.32,6,128287.92
17-10-2025,Tablet,Electronics,27369.2,9,246322.8
22-01-2025,Shoes,Fashion,2355.71,10,23557.1
01-09-2025,T-Shirt,Fashion,727.45,2,1454.9
17-12-2025,Speaker,Electronics,4302.34,9,38721.06
16-10-2025,Watch,Accessories,3173.03,6,19038.18
09-01-2025,Shoes,Fashion,2543.52,7,17804.64
09-02-2025,T-Shirt,Fashion,745.99,4,2983.96
18-10-2025,Tablet,Electronics,26747.21,9,240724.89
19-06-2025,Milk,Grocery,57.81,3,173.43
19-12-2025,Jeans,Fashion,1648.23,6,9889.38
28-01-2025,Mouse,Electronics,691.19,2,1382.38
24-06-2025,Bag,Accessories,1264.56,10,12645.6
23-07-2025,Bread,Grocery,38.61,5,193.05
19-08-2025,Phone,Electronics,18912.55,9,170212.95
12-07-2025,Milk,Grocery,51.54,10,515.4
05-12-2025,Milk,Grocery,50.44,10,504.4
01-06-2025,Bread,Grocery,37.97,2,75.94
12-02-2025,T-Shirt,Fashion,744.68,3,2234.04
19-07-2025,Rice,Grocery,58.33,2,116.66
03-01-2025,T-Shirt,Fashion,791.16,5,3955.8
22-02-2025,Keyboard,Electronics,1376.19,7,9633.33
18-08-2025,Headphones,Electronics,3032.84,7,21229.88
22-02-2025,Laptop,Electronics,45896.19,9,413065.71
17-02-2025,Bag,Accessories,1223.53,6,7341.18
17-07-2025,Laptop,Electronics,47918.47,7,335429.29
13-02-2025,Jeans,Fashion,1944.41,4,7777.64
20-10-2025,Headphones,Electronics,2801.75,7,19612.25
28-03-2025,Keyboard,Electronics,1430.68,5,7153.4
10-09-2025,Keyboard,Electronics,1368.98,7,9582.86
22-05-2025,Milk,Grocery,52.8,2,105.6
04-07-2025,T-Shirt,Fashion,871.08,8,6968.64
01-11-2025,Bag,,1126.93,2,2253.86
11-03-2025,T-Shirt,Fashion,721.08,7,5047.56
20-06-2025,Tablet,Electronics,25600.96,6,153605.76
14-08-2025,Rice,Grocery,59.17,10,591.7
11-03-2025,T-Shirt,Fashion,771.31,4,3085.24
03-09-2025,Rice,Grocery,56.13,7,392.91
13-06-2025,T-Shirt,Fashion,837.58,8,6700.64
22-10-2025,Bread,Grocery,37.94,7,265.58
24-05-2025,Tablet,Electronics,26429.33,6,158575.98
28-02-2025,Speaker,Electronics,4557.47,10,45574.7
07-10-2025,Keyboard,Electronics,1554.51,9,13990.59
14-01-2025,Jeans,Fashion,1786.18,4,7144.72
13-08-2025,Bread,Grocery,38.33,2,76.66
29-07-2025,Watch,Accessories,3499.51,5,17497.55
04-05-2025,T-Shirt,Fashion,825.39,7,5777.73
,Mouse,Electronics,692.87,10,6928.7
03-09-2025,Bag,Accessories,1176.19,9,10585.71
21-12-2025,Milk,Grocery,55.48,6,332.88
26-12-2025,Speaker,Electronics,4781.07,10,47810.7
23-11-2025,Speaker,Electronics,4126.48,4,16505.92
03-12-2025,Watch,Accessories,3398.51,,33985.1
23-01-2025,Bag,Accessories,1316.07,7,9212.49
19-06-2025,Bread,Grocery,39.44,1,39.44
,T-Shirt,Fashion,755.52,9,6799.68
13-10-2025,Bag,Accessories,1245.04,4,4980.16
17-08-2025,Rice,Grocery,58.69,10,586.9
20-12-2025,Headphones,Electronics,2790.45,1,2790.45
05-09-2025,Mouse,Electronics,671.36,2,1342.72
01-03-2025,Tablet,Electronics,27203.38,,81610.14
28-06-2025,T-Shirt,Fashion,774.89,4,3099.56
24-09-2025,Phone,Electronics,19393.2,2,38786.4
13-08-2025,Jeans,Fashion,1870.83,6,11224.98
04-02-2025,T-Shirt,Fashion,727.15,2,1454.3
12-01-2025,Tablet,Electronics,24215.39,2,48430.78
13-12-2025,Bread,Grocery,37.31,4,149.24
22-09-2025,Keyboard,Electronics,1515.57,6,9093.42
14-10-2025,Milk,Grocery,60.04,4,240.16
27-07-2025,Watch,Accessories,3279.12,7,22953.84
22-07-2025,Laptop,Electronics,52373.88,4,209495.52
19-08-2025,Bag,Accessories,1183.09,1,1183.09
27-12-2025,Shoes,Fashion,2352.89,2,4705.78
23-10-2025,Mouse,Electronics,741.93,9,6677.37
06-04-2025,Rice,Grocery,57.91,8,463.28
28-02-2025,T-Shirt,Fashion,827.31,8,6618.48
28-09-2025,Watch,Accessories,3369.38,7,23585.66
09-11-2025,Milk,Grocery,55.96,6,335.76
30-06-2025,Tablet,Electronics,24789.3,3,74367.9
11-12-2025,Jeans,Fashion,1908.22,10,19082.2
,Mouse,Electronics,724.1,6,4344.6
02-03-2025,Shoes,Fashion,2402.69,3,7208.07
11-07-2025,Jeans,Fashion,1670.89,,11696.23
03-08-2025,Bag,Accessories,1113.09,7,7791.63
05-08-2025,Keyboard,Electronics,1496,9,13464
22-12-2025,Speaker,Electronics,4630.73,3,13892.19
12-10-2025,Keyboard,Electronics,1496.89,3,4490.67
06-04-2025,Rice,Grocery,64.1,10,641
28-01-2025,Tablet,Electronics,24295.2,1,24295.2
06-09-2025,Keyboard,Electronics,1408.54,7,9859.78
15-10-2025,Headphones,Electronics,3091.84,,21642.88
17-12-2025,Phone,Electronics,19662.52,8,157300.16
08-09-2025,Keyboard,Electronics,1374.8,1,1374.8
23-04-2025,T-Shirt,Fashion,725.23,4,2900.92
03-10-2025,T-Shirt,Fashion,746.91,,5975.28
17-10-2025,Jeans,Fashion,1898.12,8,15184.96
09-10-2025,Headphones,Electronics,2767.93,2,5535.86
18-05-2025,Bread,Grocery,40.34,6,242.04
05-10-2025,Tablet,Electronics,26283.93,8,210271.44
07-10-2025,Shoes,Fashion,2744.89,2,5489.78
01-12-2025,Bread,Grocery,37.98,1,37.98
19-08-2025,T-Shirt,Fashion,775.77,2,1551.54
13-08-2025,Tablet,Electronics,27469.79,4,109879.16
18-04-2025,Bread,Grocery,41.9,6,251.4
30-12-2025,Bag,Accessories,1231.86,3,3695.58
12-11-2025,Keyboard,Electronics,1585.45,4,6341.8
31-01-2025,Bag,Accessories,1164.2,5,5821
02-11-2025,Headphones,Electronics,2801.03,5,14005.15
29-05-2025,Bag,Accessories,1144.16,9,10297.44
14-12-2025,Tablet,Electronics,22976.13,7,160832.91
31-01-2025,T-Shirt,Fashion,858.73,3,2576.19
26-12-2025,Tablet,Electronics,23163.45,3,69490.35
31-12-2025,Rice,Grocery,63.94,7,447.58
08-09-2025,Keyboard,Electronics,1523.23,5,7616.15
18-11-2025,Milk,Grocery,53.63,2,107.26
21-11-2025,,Grocery,43.04,2,86.08
26-07-2025,Headphones,Electronics,3149.88,6,18899.28
21-08-2025,Phone,Electronics,19309.16,1,19309.16
17-02-2025,Jeans,Fashion,1969.97,6,11819.82
02-02-2025,Bread,Grocery,40.28,4,161.12
08-08-2025,Tablet,Electronics,23559.26,5,117796.3
15-06-2025,Tablet,Electronics,23917.97,9,215261.73
23-10-2025,Keyboard,Electronics,1519.84,8,12158.72
25-06-2025,Speaker,Electronics,4664.3,1,4664.3
24-01-2025,Mouse,Electronics,717.67,8,5741.36
,Mouse,Electronics,760.12,3,2280.36
14-08-2025,Phone,Electronics,18002.7,7,126018.9
,Jeans,Fashion,1947.39,5,9736.95
23-03-2025,Tablet,Electronics,27163.63,5,135818.15
17-02-2025,Watch,Accessories,3402.3,2,6804.6
10-07-2025,Watch,Accessories,3782.66,3,11347.98
27-01-2025,Milk,Grocery,56.38,4,225.52
08-08-2025,Watch,Accessories,3213.84,2,6427.68
01-01-2025,Shoes,Fashion,2488.4,3,7465.2
31-10-2025,Shoes,Fashion,2509.72,8,20077.76
05-01-2025,Laptop,Electronics,51955.97,2,103911.94
05-08-2025,Jeans,Fashion,1667.58,2,3335.16
28-04-2025,Milk,Grocery,50.48,2,100.96
22-02-2025,Rice,Grocery,58.41,5,292.05
12-03-2025,Milk,Grocery,58.01,3,174.03
25-11-2025,Watch,Accessories,3250,9,29250
16-10-2025,Laptop,Electronics,51103.19,3,153309.57
14-08-2025,Rice,Grocery,62.67,3,188.01
30-07-2025,Bag,Accessories,1244.78,4,4979.12
14-02-2025,Speaker,Electronics,4140.42,2,8280.84
29-10-2025,Jeans,Fashion,1758.25,7,12307.75
11-06-2025,Bread,Grocery,37.12,5,185.6
27-11-2025,Mouse,Electronics,664.74,10,6647.4
04-11-2025,Jeans,Fashion,1838.73,1,1838.73
04-12-2025,Speaker,Electronics,4321.48,9,38893.32
07-11-2025,Headphones,Electronics,2813.19,7,19692.33
01-06-2025,Watch,Accessories,3188.2,4,12752.8
11-09-2025,Milk,Grocery,50.74,8,405.92
23-11-2025,Bag,Accessories,1097.04,1,1097.04
04-07-2025,Speaker,Electronics,4334.83,7,30343.81
19-10-2025,Milk,Grocery,53.52,3,160.56
30-08-2025,Bread,Grocery,36.58,10,365.8
04-02-2025,Laptop,Electronics,47621.85,1,47621.85
31-01-2025,Bread,Grocery,39.18,5,195.9
18-11-2025,Jeans,,1800.38,7,12602.66
05-08-2025,Jeans,Fashion,1764.82,9,15883.38
03-10-2025,Bag,Accessories,1116.64,2,2233.28
08-06-2025,Mouse,Electronics,701.58,4,2806.32
21-03-2025,Headphones,Electronics,2896.05,10,28960.5
21-11-2025,Bread,Grocery,42.68,2,85.36
08-06-2025,Jeans,Fashion,1777.49,4,7109.96
30-01-2025,Shoes,Fashion,2293.11,7,16051.77
01-03-2025,Phone,Electronics,20449.19,1,20449.19
08-06-2025,Watch,Accessories,3669.19,3,11007.57
03-03-2025,Laptop,Electronics,52079.01,1,52079.01
25-03-2025,Phone,Electronics,21812.06,9,196308.54
22-09-2025,Bread,Grocery,42.58,5,212.9
27-03-2025,Rice,Grocery,55.52,5,277.6
02-03-2025,Bread,Grocery,43.2,6,259.2
08-08-2025,T-Shirt,Fashion,803.82,5,4019.1
31-12-2025,Bag,Accessories,1230.61,8,9844.88
22-08-2025,Headphones,Electronics,2916.07,8,23328.56
18-10-2025,Keyboard,Electronics,1460.31,5,7301.55
22-02-2025,Speaker,Electronics,4566.52,2,9133.04
27-04-2025,Jeans,Fashion,1803.18,1,1803.18
07-01-2025,Shoes,Fashion,2272.99,6,13637.94
16-07-2025,Speaker,Electronics,4185.08,1,4185.08
11-10-2025,Bread,Grocery,43.31,7,303.17
25-04-2025,Rice,Grocery,56.98,,341.88
19-05-2025,Tablet,Electronics,22889.44,6,137336.64
03-03-2025,Headphones,Electronics,3104,1,3104
02-04-2025,Shoes,,2652.17,1,2652.17
25-07-2025,Mouse,Electronics,752.78,5,3763.9
09-06-2025,Rice,Grocery,55.04,8,440.32
05-01-2025,Rice,Grocery,56.41,10,564.1
05-06-2025,Jeans,Fashion,1844.18,8,14753.44
08-07-2025,Bag,Accessories,1313.25,4,5253
07-10-2025,Bread,Grocery,42.37,3,127.11
04-01-2025,Speaker,Electronics,4419.03,4,17676.12
05-10-2025,Rice,Grocery,61.63,1,61.63
21-06-2025,Laptop,Electronics,52589.29,7,368125.03
07-06-2025,Mouse,Electronics,658.73,4,2634.92
03-08-2025,Phone,Electronics,21844.74,3,65534.22
31-12-2025,T-Shirt,Fashion,734.88,4,2939.52
24-09-2025,Milk,Grocery,57.21,6,343.26
,Jeans,Fashion,1650.56,2,3301.12
16-09-2025,Keyboard,,1541.16,7,10788.12
08-02-2025,Bag,Accessories,1216.28,7,8513.96
06-12-2025,Keyboard,Electronics,1421.03,5,7105.15
11-06-2025,Speaker,Electronics,,6,28624.44
12-06-2025,Phone,Electronics,19087.82,2,38175.64
14-04-2025,Keyboard,Electronics,1583.98,10,15839.8
25-02-2025,Keyboard,Electronics,1381.7,8,11053.6
27-08-2025,Rice,Grocery,58.88,9,529.92
03-07-2025,Bread,Grocery,37.66,5,188.3
26-08-2025,T-Shirt,Fashion,856.4,2,1712.8
22-03-2025,Bread,Grocery,41.49,10,414.9
21-01-2025,Shoes,Fashion,2667.96,6,16007.76
17-03-2025,Mouse,Electronics,729.56,6,4377.36
22-07-2025,Headphones,Electronics,2729.37,5,13646.85
14-05-2025,Tablet,Electronics,27453.38,1,27453.38
27-07-2025,Tablet,Electronics,24761.01,9,222849.09
08-05-2025,Mouse,Electronics,694.69,3,2084.07
04-03-2025,Laptop,Electronics,45616.69,4,182466.76
08-03-2025,Shoes,Fashion,2661.84,6,15971.04
18-12-2025,Watch,Accessories,3806.3,2,7612.6
26-10-2025,Bag,Accessories,1142.12,2,2284.24
12-01-2025,Mouse,Electronics,657.69,8,5261.52
07-03-2025,Mouse,Electronics,756.71,6,4540.26
04-03-2025,Laptop,Electronics,54422.81,1,54422.81
28-03-2025,Speaker,Electronics,4566.5,7,31965.5
12-09-2025,Laptop,,48827.29,7,341791.03
30-03-2025,Rice,Grocery,56.58,3,169.74
21-05-2025,T-Shirt,Fashion,791.36,3,2374.08
18-01-2025,Bag,Accessories,1228.6,4,4914.4
28-11-2025,T-Shirt,Fashion,799.82,9,7198.38
03-09-2025,Laptop,Electronics,45877.22,7,321140.54
12-03-2025,Milk,Grocery,51.69,9,465.21
08-05-2025,Watch,Accessories,3845.86,9,34612.74
10-01-2025,Milk,Grocery,58.1,6,348.6
03-09-2025,Headphones,Electronics,3168.86,6,19013.16
17-10-2025,Headphones,Electronics,2892.96,5,14464.8
03-04-2025,Laptop,Electronics,48188.78,4,192755.12
16-01-2025,Speaker,Electronics,4779.62,5,23898.1
30-01-2025,Bread,Grocery,43.93,9,395.37
03-07-2025,Bread,Grocery,40.67,4,162.68
23-03-2025,Mouse,Electronics,664.7,4,2658.8
17-05-2025,Headphones,Electronics,3189.77,1,3189.77
23-04-2025,Bag,Accessories,1283.16,7,8982.12
01-07-2025,Speaker,Electronics,4805.3,3,14415.9
01-04-2025,Shoes,Fashion,2546.26,6,15277.56
30-10-2025,Laptop,Electronics,52034.53,6,312207.18
18-10-2025,Bag,Accessories,1114.1,4,4456.4
10-09-2025,Headphones,Electronics,2885.43,8,23083.44
20-01-2025,Mouse,Electronics,637.86,10,6378.6
23-04-2025,Laptop,Electronics,50264.49,1,50264.49
19-06-2025,Speaker,Electronics,4602.72,3,13808.16
24-06-2025,Jeans,Fashion,1683.89,6,10103.34
31-01-2025,Laptop,Electronics,46477.12,3,139431.36
26-02-2025,Tablet,Electronics,25131.47,6,150788.82
07-02-2025,Rice,Grocery,62.45,7,437.15
28-10-2025,Mouse,Electronics,677.12,6,4062.72
11-03-2025,Keyboard,Electronics,1569.71,7,10987.97
24-11-2025,Phone,Electronics,20596.72,3,61790.16
29-12-2025,Headphones,Electronics,3116.14,10,31161.4
02-07-2025,Shoes,Fashion,2582.77,3,7748.31
13-07-2025,T-Shirt,Fashion,837.44,5,4187.2
07-03-2025,Keyboard,Electronics,1568.65,10,15686.5
20-07-2025,Tablet,Electronics,27471.42,10,274714.2
17-01-2025,Keyboard,Electronics,1530.72,10,15307.2
24-04-2025,Watch,Accessories,3545.89,8,28367.12
14-03-2025,Rice,Grocery,62.94,4,251.76
27-06-2025,Rice,Grocery,56.01,2,112.02
29-12-2025,Watch,Accessories,3597.37,6,21584.22
17-08-2025,Laptop,Electronics,47652.12,4,190608.48
21-12-2025,Mouse,Electronics,679.07,2,
01-01-2025,Laptop,Electronics,48859.37,7,342015.59
27-03-2025,Speaker,Electronics,4422.62,7,30958.34
29-06-2025,Headphones,Electronics,2925.21,8,23401.68
23-10-2025,Watch,Accessories,3680.77,4,14723.08
25-03-2025,Phone,Electronics,18294.84,1,18294.84
31-05-2025,Laptop,Electronics,48187.17,2,96374.34
07-02-2025,Rice,Grocery,56.04,7,392.28
24-03-2025,Jeans,Fashion,1647,2,3294
23-06-2025,Bag,Accessories,,8,10531.76
27-12-2025,Laptop,Electronics,49313.23,3,147939.69
07-11-2025,Speaker,Electronics,4440.78,1,4440.78
21-02-2025,Rice,Grocery,56.47,4,225.88
29-07-2025,Jeans,Fashion,1819.48,9,16375.32
16-05-2025,Watch,Accessories,3347.07,4,13388.28
19-02-2025,Laptop,Electronics,48929.02,9,440361.18
